,date,open,high,low,close,flag,ATR
305,2024-07-19 09:25:00+05:30,161.45,161.79,161.25,161.79,553,0.5568891201247058
306,2024-07-19 09:30:00+05:30,161.85,162.07,161.6,161.6,136,0.5506827544006329
307,2024-07-19 09:35:00+05:30,162.05,162.05,161.5,161.99,59,0.5506339862291535
308,2024-07-19 09:40:00+05:30,161.8,161.8,160.61,161.79,890,0.6098744157914536
309,2024-07-19 09:45:00+05:30,161.74,161.74,161.3,161.3,271,0.6013119575196625
310,2024-07-19 09:50:00+05:30,160.91,161.24,160.91,161.12,404,0.5862182462666686
311,2024-07-19 09:55:00+05:30,161.1,161.14,160.92,161.12,215,0.560059800102204
312,2024-07-19 10:00:00+05:30,161.12,161.14,160.61,160.7,1817,0.5579126715232782
313,2024-07-19 10:05:00+05:30,160.72,160.72,160.49,160.55,2779,0.5344903378410671
314,2024-07-19 10:10:00+05:30,160.56,160.56,159.88,160.36,2492,0.5448838851389485
315,2024-07-19 10:15:00+05:30,160.18,160.35,160.02,160.02,936,0.5302493219136735
316,2024-07-19 10:20:00+05:30,160.32,160.66,160.32,160.5,719,0.5380886560632253
317,2024-07-19 10:25:00+05:30,160.75,160.75,160.02,160.58,1461,0.5517966092024255
318,2024-07-19 10:30:00+05:30,160.58,160.58,160.41,160.55,548,0.5245254228292363
319,2024-07-19 10:35:00+05:30,160.55,160.55,160.2,160.2,199,0.512059321197904
320,2024-07-19 10:40:00+05:30,160.26,160.49,160.01,160.49,1129,0.5097693696836543
321,2024-07-19 10:45:00+05:30,160.4,160.4,160.16,160.16,101,0.4969287004199382
322,2024-07-19 10:50:00+05:30,160.15,160.15,159.95,159.95,3127,0.47643379324619856
323,2024-07-19 10:55:00+05:30,159.89,159.89,159.55,159.55,961,0.47097423658553467
324,2024-07-19 11:00:00+05:30,159.52,159.55,159.0,159.45,1732,0.4766189339724938
325,2024-07-19 11:05:00+05:30,159.01,159.66,159.01,159.66,176,0.48900329583203117
326,2024-07-19 11:10:00+05:30,159.58,159.58,159.12,159.45,129,0.4926459175584314
327,2024-07-19 11:15:00+05:30,159.43,159.43,159.12,159.43,170,0.48102835201819505
328,2024-07-19 11:20:00+05:30,159.16,159.48,159.16,159.4,462,0.4695263268737185
329,2024-07-19 11:25:00+05:30,159.4,159.52,159.0,159.41,1387,0.4731315892399751
330,2024-07-19 11:30:00+05:30,159.41,159.66,159.41,159.43,323,0.4571936185795954
331,2024-07-19 11:35:00+05:30,159.42,159.44,159.2,159.35,581,0.44167978868070873
332,2024-07-19 11:40:00+05:30,159.35,159.35,159.12,159.17,1366,0.42655980377463104
333,2024-07-19 11:45:00+05:30,159.11,159.2,158.99,158.99,2149,0.41109124636185945
334,2024-07-19 11:50:00+05:30,159.01,159.1,158.9,158.9,1643,0.39601330019288605
335,2024-07-19 11:55:00+05:30,158.9,159.18,158.8,159.14,1475,0.3948694930362321
336,2024-07-19 12:00:00+05:30,159.12,159.43,159.01,159.43,53,0.3966645292479585
337,2024-07-19 12:05:00+05:30,159.62,159.66,159.43,159.66,102,0.38475992001579107
338,2024-07-19 12:10:00+05:30,159.66,159.86,159.66,159.85,608,0.3715627828716326
339,2024-07-19 12:15:00+05:30,159.81,159.81,159.07,159.79,159,0.40073686980973156
340,2024-07-19 12:20:00+05:30,159.79,159.79,159.55,159.55,83,0.3892556648231898
341,2024-07-19 12:25:00+05:30,159.48,159.49,159.45,159.45,76,0.36859454590703045
342,2024-07-19 12:30:00+05:30,159.55,159.63,159.55,159.55,1007,0.3551235069135391
343,2024-07-19 12:35:00+05:30,159.49,159.55,159.48,159.48,672,0.33475754213381614
344,2024-07-19 12:40:00+05:30,159.49,159.73,159.11,159.73,172,0.3551320034101432
345,2024-07-19 12:45:00+05:30,159.7,159.7,159.11,159.62,442,0.3740511460238517
346,2024-07-19 12:50:00+05:30,159.12,159.71,159.11,159.33,131,0.3901903498794084
347,2024-07-19 12:55:00+05:30,159.76,159.76,159.5,159.5,373,0.39303389631661134
348,2024-07-19 13:00:00+05:30,159.5,159.55,159.33,159.55,203,0.3806743322939182
349,2024-07-19 13:05:00+05:30,159.51,159.61,159.48,159.57,436,0.3627690228442495
350,2024-07-19 13:10:00+05:30,159.57,159.57,159.32,159.4,229,0.35471409264104503
351,2024-07-19 13:15:00+05:30,159.29,159.29,159.0,159.26,3266,0.35794880030955856
352,2024-07-19 13:20:00+05:30,159.26,159.49,159.26,159.49,275,0.3488096002874057
353,2024-07-19 13:25:00+05:30,159.21,159.59,159.21,159.59,783,0.3510374859811718
354,2024-07-19 13:30:00+05:30,159.5,159.62,159.5,159.6,451,0.3345348084110217
355,2024-07-19 13:35:00+05:30,159.79,159.79,159.6,159.78,116,0.32421089352448124
356,2024-07-19 13:40:00+05:30,159.62,159.72,159.5,159.72,182,0.32105297255843596
357,2024-07-19 13:45:00+05:30,159.68,159.79,159.68,159.79,31,0.30597776023278356
358,2024-07-19 13:50:00+05:30,159.55,159.79,159.04,159.79,691,0.33769363450196577
359,2024-07-19 13:55:00+05:30,159.79,159.79,159.51,159.74,61,0.3335726606089568
360,2024-07-19 14:00:00+05:30,159.74,159.74,159.66,159.66,108,0.315460327708271
361,2024-07-19 14:05:00+05:30,159.63,159.63,159.48,159.48,118,0.3057845900148003
362,2024-07-19 14:10:00+05:30,159.45,159.5,159.2,159.29,701,0.30537140501374305
363,2024-07-19 14:15:00+05:30,159.35,159.38,159.29,159.38,833,0.2899877332270155
364,2024-07-19 14:20:00+05:30,159.38,159.43,159.2,159.2,41,0.28570289513936453
365,2024-07-19 14:25:00+05:30,159.37,159.37,159.24,159.24,185,0.2774384026293963
366,2024-07-19 14:30:00+05:30,159.25,159.25,158.9,159.01,1971,0.2826213738701619
367,2024-07-19 14:35:00+05:30,158.96,158.98,158.9,158.93,626,0.2702912757365588
368,2024-07-19 14:40:00+05:30,158.89,159.0,158.81,158.81,719,0.2645561846125105
369,2024-07-19 14:45:00+05:30,159.09,159.1,158.82,158.82,146,0.266373599997333
370,2024-07-19 14:50:00+05:30,159.0,159.01,158.89,158.93,404,0.2609183428546595
371,2024-07-19 14:55:00+05:30,158.93,159.74,158.87,159.74,501,0.3044241755079483
372,2024-07-19 15:00:00+05:30,159.73,159.73,158.83,158.9,628,0.3476795915431407
373,2024-07-19 15:05:00+05:30,158.89,159.32,158.79,158.79,2378,0.3607024778615007
374,2024-07-19 15:10:00+05:30,158.86,159.25,158.76,158.82,994,0.36993801515711694
375,2024-07-19 15:15:00+05:30,158.83,159.2,158.6,158.67,1205,0.3863710140744793
376,2024-07-19 15:20:00+05:30,158.66,159.34,158.64,158.64,1811,0.40877308449774974
377,2024-07-19 15:25:00+05:30,158.64,159.34,158.64,159.34,927,0.42957500703364127
378,2024-07-22 09:15:00+05:30,159.49,159.49,156.9,157.87,2758,0.5838910779599152
379,2024-07-22 09:20:00+05:30,157.8,158.58,157.8,158.49,724,0.5978988581056446
380,2024-07-22 09:25:00+05:30,158.44,158.8,157.81,158.6,385,0.6259060825266871
381,2024-07-22 09:30:00+05:30,158.95,158.95,158.51,158.88,206,0.6126270766319163
382,2024-07-22 09:35:00+05:30,158.95,159.04,158.51,159.04,838,0.6067251425867766
383,2024-07-22 09:40:00+05:30,159.25,159.39,159.25,159.25,156,0.5883876324019978
384,2024-07-22 09:45:00+05:30,159.39,159.39,159.39,159.39,34,0.5563599443732686
385,2024-07-22 09:50:00+05:30,159.39,159.39,159.06,159.38,558,0.5401913769180275
386,2024-07-22 09:55:00+05:30,159.05,159.39,159.03,159.13,135,0.5273205642810197
387,2024-07-22 10:00:00+05:30,159.38,159.45,159.38,159.45,904,0.5125119525466555
388,2024-07-22 10:05:00+05:30,159.45,159.46,159.45,159.45,3736,0.4766182416504556
389,2024-07-22 10:10:00+05:30,159.45,159.45,159.18,159.45,1884,0.46185979581827447
390,2024-07-22 10:15:00+05:30,159.45,159.45,159.27,159.45,2180,0.44172695325981914
391,2024-07-22 10:20:00+05:30,159.43,159.84,159.43,159.84,3180,0.43946074231268833
392,2024-07-22 10:25:00+05:30,159.84,159.84,159.7,159.84,2207,0.41807068929034935
393,2024-07-22 10:30:00+05:30,159.84,161.4,159.84,161.4,1409,0.49963706862677143
394,2024-07-22 10:35:00+05:30,161.15,161.15,161.14,161.14,99,0.4825201351534284
395,2024-07-22 10:40:00+05:30,161.14,161.14,160.13,160.45,859,0.5201972683567616
396,2024-07-22 10:45:00+05:30,160.48,161.0,160.48,160.99,33,0.5223260349027085
397,2024-07-22 10:50:00+05:30,160.99,160.99,160.99,160.99,10,0.4850170324096516
398,2024-07-22 10:55:00+05:30,160.89,160.89,160.52,160.52,12,0.48394438723753336
399,2024-07-22 11:00:00+05:30,160.52,160.88,160.49,160.49,968,0.4772340738634219
400,2024-07-22 11:05:00+05:30,160.72,160.72,160.5,160.71,153,0.4595744971588887
401,2024-07-22 11:10:00+05:30,160.71,160.71,160.71,160.71,13,0.42674774736182114
402,2024-07-22 11:15:00+05:30,160.6,160.7,160.6,160.69,408,0.4041229082645466
403,2024-07-22 11:20:00+05:30,160.69,160.69,160.53,160.69,75,0.38668555767421975
404,2024-07-22 11:25:00+05:30,160.69,160.99,160.55,160.99,51,0.3904937321260614
405,2024-07-22 11:30:00+05:30,160.98,160.98,160.55,160.98,1335,0.39402989411705724
406,2024-07-22 11:35:00+05:30,160.98,160.98,160.75,160.94,645,0.3823134731086943
407,2024-07-22 11:40:00+05:30,160.51,160.94,160.51,160.89,321,0.3857196536009312
408,2024-07-22 11:45:00+05:30,160.94,160.94,160.52,160.52,59,0.38816824977229253
409,2024-07-22 11:50:00+05:30,160.93,160.94,160.55,160.55,180,0.390441946217128
410,2024-07-22 11:55:00+05:30,160.93,160.93,160.79,160.79,152,0.38969609291590424
411,2024-07-22 12:00:00+05:30,160.79,160.79,160.56,160.79,133,0.3782892291361954
412,2024-07-22 12:05:00+05:30,160.79,160.79,160.56,160.79,116,0.3676971413407516
413,2024-07-22 12:10:00+05:30,160.79,160.79,160.55,160.79,137,0.3585759169592675
414,2024-07-22 12:15:00+05:30,160.79,160.79,160.79,160.79,2,0.33296335146217576
415,2024-07-22 12:25:00+05:30,160.79,160.79,160.79,160.79,46,0.3091802549291622
416,2024-07-22 12:30:00+05:30,160.79,160.79,160.54,160.54,108,0.30495309386279323
417,2024-07-22 12:35:00+05:30,160.64,160.72,160.51,160.72,73,0.2981707300154512
418,2024-07-22 12:40:00+05:30,160.51,160.72,160.51,160.72,71,0.2918728207286336
419,2024-07-22 12:50:00+05:30,160.72,160.72,160.72,160.72,31,0.2710247621051591
420,2024-07-22 12:55:00+05:30,160.72,160.73,160.72,160.73,20,0.25238013624050365
421,2024-07-22 13:00:00+05:30,160.76,160.79,160.31,160.6,327,0.2686386979376103
422,2024-07-22 13:05:00+05:30,160.64,160.64,160.64,160.64,7,0.25230736237063717
423,2024-07-22 13:10:00+05:30,160.51,160.79,160.5,160.79,424,0.25499969362987684
424,2024-07-22 13:15:00+05:30,160.79,160.79,160.35,160.35,52,0.2682140012277429
425,2024-07-22 13:20:00+05:30,160.49,160.79,160.49,160.79,1554,0.28048442971147564
426,2024-07-22 13:30:00+05:30,160.94,160.94,160.79,160.79,101,0.2711641133035133
427,2024-07-22 13:35:00+05:30,160.61,160.94,160.61,160.94,2248,0.2753666766389756
428,2024-07-22 13:40:00+05:30,160.93,161.38,160.93,161.38,324,0.28784048545047675
429,2024-07-22 13:45:00+05:30,161.38,161.38,161.38,161.38,25,0.2672804507754424
430,2024-07-22 13:50:00+05:30,160.77,160.77,160.75,160.75,3221,0.29318899000576804
431,2024-07-22 13:55:00+05:30,160.8,160.88,160.8,160.88,220,0.28153263357678415
432,2024-07-22 14:00:00+05:30,160.92,161.37,160.92,161.37,208,0.2964231597498718
433,2024-07-22 14:05:00+05:30,161.1,161.36,161.1,161.36,32,0.29453579119631024
434,2024-07-22 14:10:00+05:30,161.36,161.36,161.3,161.3,33,0.2777832346822881
435,2024-07-22 14:15:00+05:30,161.01,161.01,161.0,161.0,260,0.2793701464906969
436,2024-07-22 14:20:00+05:30,161.0,161.29,160.86,161.29,30,0.29012942174135997
437,2024-07-22 14:25:00+05:30,161.29,161.29,160.81,160.81,168,0.3036916059026908
438,2024-07-22 14:30:00+05:30,161.29,161.29,160.82,161.29,160,0.3162850626239265
439,2024-07-22 14:35:00+05:30,160.82,161.27,160.82,161.27,120,0.32726470100793176
440,2024-07-22 14:40:00+05:30,161.2,161.2,161.2,161.2,50,0.30888865093593804
441,2024-07-22 14:45:00+05:30,161.27,161.27,161.27,161.27,405,0.2918251758690868
442,2024-07-22 14:50:00+05:30,161.27,161.27,160.85,160.85,137,0.30098052044986756
443,2024-07-22 15:00:00+05:30,161.24,161.24,161.24,161.24,95,0.3073390547034496
444,2024-07-22 15:05:00+05:30,160.88,161.19,160.87,160.88,1023,0.3118148365103464
445,2024-07-22 15:10:00+05:30,161.24,161.24,160.89,160.89,55,0.31525663390246556
446,2024-07-22 15:15:00+05:30,161.24,161.24,160.89,161.24,478,0.31773830290943395
447,2024-07-22 15:20:00+05:30,161.24,161.24,160.89,161.19,169,0.32004270984447597
448,2024-07-22 15:25:00+05:30,161.14,161.14,160.89,160.89,64,0.31861108771272845
449,2024-07-23 09:15:00+05:30,165.85,165.85,159.06,162.09,1025,0.7808531528761058
450,2024-07-23 09:20:00+05:30,162.09,162.09,161.9,162.04,656,0.7386493562420979
451,2024-07-23 09:25:00+05:30,161.98,161.98,161.89,161.89,166,0.696602973653377
452,2024-07-23 09:30:00+05:30,161.83,161.87,161.1,161.1,620,0.7032741898209924
453,2024-07-23 09:35:00+05:30,161.53,161.53,161.11,161.11,254,0.6837546048337791
454,2024-07-23 09:40:00+05:30,161.26,161.26,161.26,161.26,124,0.6456292759170789
455,2024-07-23 09:45:00+05:30,161.11,161.57,161.11,161.5,53,0.6323700419230004
456,2024-07-23 09:50:00+05:30,160.52,161.19,160.52,161.19,1131,0.657200753214214
457,2024-07-23 10:00:00+05:30,161.5,161.5,161.0,161.15,746,0.6459721279846273
458,2024-07-23 10:05:00+05:30,160.62,161.29,160.61,161.29,290,0.6484026902714382
459,2024-07-23 10:10:00+05:30,161.09,161.19,160.62,161.1,148,0.6499453552520488
460,2024-07-23 10:15:00+05:30,161.1,161.1,161.0,161.0,64,0.6106635441626163
461,2024-07-23 10:20:00+05:30,161.33,161.33,161.2,161.2,231,0.5906161481510017
462,2024-07-23 10:25:00+05:30,161.2,161.2,161.2,161.2,1,0.5484292804259301
463,2024-07-23 10:30:00+05:30,161.04,161.04,161.04,161.04,238,0.5206843318240777
464,2024-07-23 10:40:00+05:30,161.2,161.2,161.2,161.2,2,0.49492116526521474
465,2024-07-23 10:45:00+05:30,161.2,161.2,161.04,161.04,2453,0.4709982248891277
466,2024-07-23 10:50:00+05:30,161.1,161.1,161.1,161.1,20,0.4416412088256187
467,2024-07-23 10:55:00+05:30,161.14,161.2,161.13,161.2,9,0.4172382653380741
468,2024-07-23 11:00:00+05:30,161.2,161.3,161.2,161.3,27,0.394578389242499
469,2024-07-23 11:05:00+05:30,161.3,161.3,161.05,161.05,291,0.38425136143946337
470,2024-07-23 11:10:00+05:30,161.3,161.39,161.3,161.35,195,0.38109054990807134
471,2024-07-23 11:15:00+05:30,161.35,161.7,160.6,161.7,321,0.43244122491463727
472,2024-07-23 11:20:00+05:30,161.84,161.84,161.5,161.5,16,0.4258382802778777
473,2024-07-23 11:25:00+05:30,161.44,161.44,161.4,161.4,59,0.402564117400886
474,2024-07-23 11:30:00+05:30,161.5,161.5,161.45,161.45,18,0.38095239472939374
475,2024-07-23 11:35:00+05:30,161.2,161.3,161.2,161.29,98,0.37159865224872274
476,2024-07-23 11:40:00+05:30,161.39,161.39,160.71,160.71,436,0.393627319945241
477,2024-07-23 11:45:00+05:30,161.39,161.39,161.39,161.39,162,0.4140825113777223
478,2024-07-23 11:50:00+05:30,161.45,161.45,161.45,161.45,46,0.3887909034221709
479,2024-07-23 11:55:00+05:30,161.4,161.4,161.0,161.07,1646,0.39316298174915787
480,2024-07-23 12:05:00+05:30,161.3,161.49,160.92,161.49,26,0.40579419733850525
481,2024-07-23 12:10:00+05:30,161.01,161.01,161.01,161.01,5,0.4110946118143276
482,2024-07-23 12:15:00+05:30,161.02,161.02,159.95,159.95,727,0.45815928239902004
483,2024-07-23 12:20:00+05:30,159.4,160.13,158.01,158.01,2848,0.5768621907990905
484,2024-07-23 12:25:00+05:30,158.28,159.64,157.7,157.7,952,0.6742291771705841
485,2024-07-23 12:30:00+05:30,157.57,158.42,155.51,157.99,7370,0.8339270930869708
486,2024-07-23 12:35:00+05:30,157.99,158.88,157.4,158.86,2058,0.8800751578664722
487,2024-07-23 12:40:00+05:30,158.5,159.64,158.5,159.62,496,0.898641218018866
488,2024-07-23 12:45:00+05:30,159.61,159.88,158.8,159.88,1239,0.911595416731803
489,2024-07-23 12:50:00+05:30,159.8,160.75,159.52,160.75,167,0.9343386012509591
490,2024-07-23 12:55:00+05:30,159.45,160.7,159.45,160.5,406,0.9604572725901771
491,2024-07-23 13:00:00+05:30,160.49,160.74,159.05,160.74,159,1.0125674674051643
492,2024-07-23 13:05:00+05:30,160.75,160.8,160.5,160.5,117,0.9616697911619392
493,2024-07-23 13:10:00+05:30,160.7,160.7,160.0,160.45,64,0.9429790917932285
494,2024-07-23 13:15:00+05:30,160.0,160.2,159.8,159.8,57,0.9220520138079963
495,2024-07-23 13:20:00+05:30,160.0,160.0,159.62,159.62,130,0.8833340128217105
496,2024-07-23 13:25:00+05:30,159.62,160.2,158.93,160.2,1318,0.9109530119058729
497,2024-07-23 13:30:00+05:30,160.2,160.2,159.8,159.8,420,0.8744563681983089
498,2024-07-23 13:35:00+05:30,160.0,160.0,159.5,159.95,512,0.8477094847555725
499,2024-07-23 13:40:00+05:30,159.73,159.94,159.1,159.94,438,0.847873092987317
500,2024-07-23 13:45:00+05:30,159.5,159.5,159.5,159.5,3,0.8187393006310798
501,2024-07-23 13:50:00+05:30,159.49,159.67,159.45,159.45,116,0.7759722077288598
502,2024-07-23 13:55:00+05:30,159.93,160.2,159.63,159.63,600,0.7741170500339413
503,2024-07-23 14:00:00+05:30,160.72,160.72,159.9,160.6,159,0.79668011788866
504,2024-07-23 14:05:00+05:30,160.65,160.65,159.9,159.9,30,0.7933458237537557
505,2024-07-23 14:10:00+05:30,160.74,160.75,160.73,160.73,184,0.797392550628487
506,2024-07-23 14:15:00+05:30,160.75,160.75,160.75,160.75,2,0.7418645112978816
507,2024-07-23 14:20:00+05:30,160.74,160.74,159.91,160.33,676,0.7488741890623188
508,2024-07-23 14:25:00+05:30,159.91,159.91,159.91,159.91,10,0.7253831755578686
509,2024-07-23 14:30:00+05:30,159.91,160.75,159.91,160.75,49,0.7335700915894496
510,2024-07-23 14:35:00+05:30,160.75,160.76,160.75,160.76,386,0.681886513618774
511,2024-07-23 14:40:00+05:30,160.76,160.88,160.36,160.36,1544,0.6703231912174317
512,2024-07-23 14:45:00+05:30,161.0,161.62,161.0,161.62,225,0.7124429632733288
513,2024-07-23 14:50:00+05:30,161.61,161.61,161.49,161.49,84,0.6708398944680907
514,2024-07-23 14:55:00+05:30,161.45,161.45,160.51,160.51,475,0.6929227591489426
515,2024-07-23 15:00:00+05:30,161.2,161.2,160.51,160.52,219,0.6927139906383037
516,2024-07-23 15:05:00+05:30,161.2,161.2,160.52,160.52,659,0.6918058484498519
517,2024-07-23 15:10:00+05:30,161.18,161.18,161.0,161.15,122,0.6895340021320051
518,2024-07-23 15:15:00+05:30,161.13,161.14,160.59,160.61,277,0.6802815734082907
519,2024-07-23 15:20:00+05:30,161.12,162.09,160.59,161.2,4346,0.7388328895934128
520,2024-07-23 15:25:00+05:30,161.0,161.25,161.0,161.03,2557,0.7039162546224548
521,2024-07-24 09:15:00+05:30,161.98,161.98,160.02,161.49,1180,0.7936365221494208
522,2024-07-24 09:20:00+05:30,161.49,161.49,160.03,161.49,2330,0.8412339134244627
523,2024-07-24 09:25:00+05:30,161.5,161.99,161.5,161.98,1287,0.8168600624655726
524,2024-07-24 09:30:00+05:30,161.98,161.98,161.89,161.9,179,0.7649414865751748
525,2024-07-24 09:35:00+05:30,161.52,161.98,161.52,161.98,221,0.7431599518198037
526,2024-07-24 09:40:00+05:30,161.96,161.96,161.21,161.21,22,0.7450770981183878
527,2024-07-24 09:45:00+05:30,161.22,161.96,161.22,161.84,122,0.7454287339670745
528,2024-07-24 09:50:00+05:30,161.0,161.5,161.0,161.5,130,0.752183824397998
529,2024-07-24 09:55:00+05:30,161.83,161.84,161.83,161.84,42,0.7227421226552841
530,2024-07-24 10:00:00+05:30,161.84,161.84,161.83,161.83,53,0.671831971037049
531,2024-07-24 10:05:00+05:30,161.97,161.97,161.97,161.97,399,0.6338439731058302
532,2024-07-24 10:10:00+05:30,161.97,161.97,161.97,161.97,33,0.5885694035982709
533,2024-07-24 10:15:00+05:30,161.97,161.97,161.9,161.97,151,0.5515287319126796
534,2024-07-24 10:20:00+05:30,161.97,161.97,161.97,161.97,190,0.5121338224903453
535,2024-07-24 10:25:00+05:30,161.97,161.97,161.65,161.65,78,0.49840997802674875
536,2024-07-24 10:30:00+05:30,161.65,161.96,161.65,161.96,32,0.4849521224534097
537,2024-07-24 10:40:00+05:30,161.95,161.95,161.95,161.95,1,0.4510269708495961
538,2024-07-24 10:45:00+05:30,161.53,161.95,161.53,161.95,2277,0.44881075864605263
539,2024-07-24 10:50:00+05:30,161.97,162.01,161.95,162.01,350,0.42103856159990616
540,2024-07-24 10:55:00+05:30,162.14,162.14,161.56,161.56,610,0.4323929500570546
541,2024-07-24 11:00:00+05:30,162.09,162.1,161.62,162.09,27,0.4400791679101215
542,2024-07-24 11:05:00+05:30,161.62,162.09,161.62,161.9,12,0.44221637020225557
543,2024-07-24 11:10:00+05:30,162.09,162.09,161.62,162.09,49,0.4442009151878087
544,2024-07-24 11:15:00+05:30,162.09,162.09,162.07,162.09,16,0.41390084981725167
545,2024-07-24 11:20:00+05:30,162.09,162.09,161.61,161.61,60,0.4186222176874473
546,2024-07-24 11:25:00+05:30,161.21,162.1,161.21,162.01,1589,0.4522920592812001
547,2024-07-24 11:30:00+05:30,162.01,162.01,162.0,162.0,6,0.4206997693325423
548,2024-07-24 11:35:00+05:30,162.0,162.0,162.0,162.0,260,0.39064978580878923
549,2024-07-24 11:45:00+05:30,161.99,161.99,161.16,161.16,92,0.42274622967959025
550,2024-07-24 11:50:00+05:30,161.7,161.89,161.17,161.17,65,0.4446929275596188
551,2024-07-24 11:55:00+05:30,161.88,161.88,161.88,161.88,2,0.4636434327339323
552,2024-07-24 12:00:00+05:30,161.89,161.89,161.89,161.89,62,0.4312403303957937
553,2024-07-24 12:05:00+05:30,161.89,161.89,161.88,161.89,262,0.401151735367522
554,2024-07-24 12:10:00+05:30,161.89,161.89,161.89,161.89,16,0.3724980399841276
555,2024-07-24 12:15:00+05:30,161.19,161.89,161.19,161.89,155,0.3958910371281177
556,2024-07-24 12:20:00+05:30,161.2,161.85,161.2,161.85,106,0.4168988201903948
557,2024-07-24 12:25:00+05:30,161.5,161.65,161.5,161.65,3,0.41212033303393764
558,2024-07-24 12:30:00+05:30,161.59,161.59,161.59,161.59,96,0.38696888067437085
559,2024-07-24 12:35:00+05:30,161.6,161.85,161.18,161.18,329,0.4071853891976292
560,2024-07-24 12:45:00+05:30,161.79,161.79,161.79,161.79,50,0.42167214711208323
561,2024-07-24 12:50:00+05:30,161.79,161.79,161.79,161.79,2,0.3915527080326487
562,2024-07-24 12:55:00+05:30,161.79,161.79,161.78,161.78,3,0.36429894317317313
563,2024-07-24 13:00:00+05:30,161.77,161.77,161.55,161.55,107,0.35470616151794576
564,2024-07-24 13:10:00+05:30,161.77,161.77,161.77,161.77,45,0.3450842928380924
565,2024-07-24 13:15:00+05:30,161.77,161.77,161.77,161.77,108,0.3204354147782286
566,2024-07-24 13:20:00+05:30,161.77,161.77,161.5,161.5,161,0.31683288515121305
567,2024-07-24 13:25:00+05:30,161.77,161.77,161.55,161.77,110,0.3134876790689842
568,2024-07-24 13:30:00+05:30,161.77,161.77,161.55,161.77,270,0.30680998770691387
569,2024-07-24 13:35:00+05:30,161.8,161.8,161.8,161.8,195,0.28703784572784863
570,2024-07-24 13:40:00+05:30,161.8,161.9,161.8,161.9,1738,0.2736779996044305
571,2024-07-24 13:45:00+05:30,162.09,162.09,162.09,162.09,3,0.26770099963268534
572,2024-07-24 14:00:00+05:30,162.08,162.08,162.07,162.07,21,0.25000807108749423
573,2024-07-24 14:05:00+05:30,162.06,162.06,161.8,162.05,35,0.2514360660098148
574,2024-07-24 14:10:00+05:30,161.41,161.79,161.41,161.79,190,0.2791906327234005
575,2024-07-24 14:25:00+05:30,161.79,161.79,161.79,161.79,18,0.25924844467172903
576,2024-07-24 14:35:00+05:30,161.79,161.79,161.79,161.79,6,0.24073069862374838
577,2024-07-24 14:40:00+05:30,161.79,162.04,161.79,161.79,50,0.24139279157919494
578,2024-07-24 14:45:00+05:30,162.1,162.2,162.1,162.2,2237,0.2534361636092522
579,2024-07-24 14:50:00+05:30,162.35,162.35,161.9,161.9,230,0.267476437637162
580,2024-07-24 14:55:00+05:30,162.54,162.54,162.54,162.54,90,0.2940852635202209
581,2024-07-24 15:00:00+05:30,162.99,162.99,162.01,162.65,409,0.3430791732687779
582,2024-07-24 15:05:00+05:30,162.02,162.44,162.02,162.02,175,0.3635735180352934
583,2024-07-24 15:10:00+05:30,162.43,162.43,162.02,162.02,86,0.36688969531848653
584,2024-07-24 15:15:00+05:30,162.42,162.42,162.42,162.42,12,0.3692547170814502
585,2024-07-24 15:20:00+05:30,162.03,162.41,162.03,162.03,146,0.3707365230042028
586,2024-07-24 15:25:00+05:30,162.38,162.42,162.35,162.42,191,0.37211248564675875
587,2024-07-25 09:15:00+05:30,159.38,162.29,159.38,161.0,1509,0.5626758795291327
588,2024-07-25 09:20:00+05:30,161.29,161.29,160.16,161.1,488,0.6031990309913372
589,2024-07-25 09:25:00+05:30,161.0,161.0,160.5,160.65,224,0.6029705287776699
590,2024-07-25 09:30:00+05:30,160.65,161.5,160.6,161.4,566,0.6241869195792653
591,2024-07-25 09:35:00+05:30,161.29,161.7,161.29,161.48,224,0.6088878538950317
592,2024-07-25 09:40:00+05:30,161.01,161.34,160.52,161.24,86,0.6339672929025281
593,2024-07-25 09:45:00+05:30,161.24,161.24,161.2,161.2,32,0.5915410576952062
594,2024-07-25 09:55:00+05:30,161.18,161.18,160.71,161.18,26,0.5842881250026901
595,2024-07-25 10:00:00+05:30,161.18,161.19,161.18,161.19,74,0.5432675446453544
596,2024-07-25 10:05:00+05:30,161.09,161.2,160.99,160.99,25,0.5194627200278277
597,2024-07-25 10:10:00+05:30,160.99,160.99,160.99,160.99,156,0.48235824002583993
598,2024-07-25 10:15:00+05:30,160.9,161.49,160.71,161.49,647,0.50361836573828
599,2024-07-25 10:20:00+05:30,161.49,161.49,161.49,161.49,121,0.46764562532840287
600,2024-07-25 10:25:00+05:30,161.49,161.49,161.49,161.49,21,0.4342423663763741
601,2024-07-25 10:30:00+05:30,161.49,161.49,161.49,161.49,241,0.40322505449234736
602,2024-07-25 10:35:00+05:30,161.49,161.49,160.73,160.73,111,0.4287089791714668
603,2024-07-25 10:40:00+05:30,161.48,161.49,161.48,161.49,62,0.4523726235163634
604,2024-07-25 10:45:00+05:30,161.49,161.49,161.01,161.49,40,0.4543460075509102
605,2024-07-25 10:50:00+05:30,161.47,161.83,161.47,161.83,378,0.4476070070115604
606,2024-07-25 11:00:00+05:30,161.83,161.83,161.83,161.83,36,0.41563507793930604
607,2024-07-25 11:05:00+05:30,161.83,161.83,161.8,161.8,25,0.38808971522935565
